iteration,ranker,candidate_rank,selected,left_index,right_index,base_airport,left_signature,right_signature,left_load,right_load,left_services,right_services,same_cluster_fraction,minimum_distance_km,airport_profile_gap_km,fuel_signature_gap,distance_relatedness,consensus_relatedness,airport_relatedness,fuel_relatedness,capacity_relatedness,static_relatedness_score,context_capacity_score,context_stop_score,context_airport_score,context_relatedness_score,combined_candidate_score,outcome,route_evaluations,technical_stop_searches,augmentation_cache_hits,lower_bound_pruned,augmentation_infeasible,saving_minutes,accepted,evaluated_elapsed_seconds,accepted_elapsed_seconds
1,raw_distance,46,False,39,54,A02,A02|F019|12|P0059+P0542+P0957+P1677+P2598+P2822+P3044+P3288+P3409+P3524+P3711+P3982,A02|F025|7|P1886+P2791+P3216+P3506+P3560+P3584+P3815,12,7,F019,F025,0.0,66.0,13.0,0.06944444444444445,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,47,False,84,86,A03,A03|F040|11|P0140+P0367+P0868+P0880+P1004+P1567+P1598+P1705+P1715+P1750+P2374,A03|F041|5|P0227+P0326+P0368+P1137+P2262,11,5,F040,F041,0.0,66.0,64.66666666666667,0.027777777777777776,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,48,False,0,61,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F029|12|P0159+P0299+P0306+P0449+P0962+P0987+P1077+P1226+P1276+P1738+P1878+P1919,4,12,F001,F029,0.0,67.0,17.666666666666668,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,49,False,80,96,A03,A03|F038|15|P0238+P0338+P0385+P0399+P0573+P0655+P0721+P0820+P0993+P1913+P2047+P2154+P2544+P2912+P3674,A03|F046|1|P2863,15,1,F038,F046,0.0,67.0,39.0,0.20833333333333334,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,50,False,81,96,A03,A03|F038|16|P1135+P1278+P1562+P1612+P1766+P1858+P2611+P2643+P2674+P2901+P3004+P3126+P3225+P3610+P3612+P3955,A03|F046|1|P2863,16,1,F038,F046,0.0,67.0,39.0,0.20833333333333334,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,51,False,0,33,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F017|11|P0137+P0418+P0598+P1079+P1380+P1493+P1521+P1745+P2207+P2309+P2999,4,11,F001,F017,0.0,70.0,61.333333333333336,0.2361111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,52,False,49,54,A02,A02|F023|9|P0068+P0111+P0298+P0611+P0693+P1031+P1482+P2314+P2790,A02|F025|7|P1886+P2791+P3216+P3506+P3560+P3584+P3815,9,7,F023,F025,0.0,70.0,63.0,0.2361111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,53,False,0,29,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,4,7,F001,F015,0.0,73.0,18.333333333333332,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,54,False,3,15,A01,A01|F002|7|P1754+P1771+P2409+P2625+P2819+P3592+P3961,A01|F008|3|P1310+P1334+P3410,7,3,F002,F008,0.0,75.0,2.3333333333333335,0.013888888888888888,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,55,False,77,107,A03,A03|F036|8|P0401+P0709+P1087+P1650+P1817+P3698+P3755+P3770,A03|F052|11|P0465+P1035+P2138+P2378+P3105+P3227+P3440+P3587+P3611+P3640+P3987,8,11,F036,F052,0.0,75.0,42.0,0.25,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,56,False,15,27,A01,A01|F008|3|P1310+P1334+P3410,A01|F014|12|P0061+P0303+P0849+P1095+P1163+P1235+P1805+P1853+P1902+P2120+P2969+P3614,3,12,F008,F014,0.0,76.0,61.666666666666664,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,57,False,15,28,A01,A01|F008|3|P1310+P1334+P3410,A01|F014|16|P2127+P2447+P2512+P2561+P2767+P2844+P2908+P2953+P3160+P3475+P3554+P3634+P3651+P3808+P3973+P3994,3,16,F008,F014,0.0,76.0,61.666666666666664,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,58,False,19,29,A01,A01|F010|12|P0028+P0077+P0375+P0395+P0583+P0631+P0642+P0835+P1907+P2840+P3644+P3775,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,12,7,F010,F015,0.0,77.0,31.333333333333332,0.16666666666666666,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,59,False,54,70,A02,A02|F025|7|P1886+P2791+P3216+P3506+P3560+P3584+P3815,A02|F033|12|P0660+P0761+P1198+P1462+P2397+P2940+P3002+P3303+P3352+P3542+P3649+P3929,7,12,F025,F033,0.0,80.0,36.333333333333336,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,60,False,70,74,A02,A02|F033|12|P0660+P0761+P1198+P1462+P2397+P2940+P3002+P3303+P3352+P3542+P3649+P3929,A02|F035|5|P0115+P3360+P3552+P3652+P3844,12,5,F033,F035,0.0,80.0,20.666666666666668,0.1388888888888889,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,61,False,86,107,A03,A03|F041|5|P0227+P0326+P0368+P1137+P2262,A03|F052|11|P0465+P1035+P2138+P2378+P3105+P3227+P3440+P3587+P3611+P3640+P3987,5,11,F041,F052,0.0,80.0,29.0,0.027777777777777776,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,62,False,15,25,A01,A01|F008|3|P1310+P1334+P3410,A01|F013|15|P0229+P0417+P0419+P0453+P0648+P0672+P0785+P0870+P0912+P1139+P1153+P2464+P3092+P3150+P3176,3,15,F008,F013,0.0,81.0,60.333333333333336,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,63,False,15,26,A01,A01|F008|3|P1310+P1334+P3410,A01|F013|16|P1296+P1897+P1992+P2044+P2061+P2343+P2463+P2807+P3202+P3277+P3466+P3572+P3676+P3797+P3849+P3925,3,16,F008,F013,0.0,81.0,60.333333333333336,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,64,False,96,104,A03,A03|F046|1|P2863,A03|F051|16|P0102+P0184+P0349+P0446+P0462+P0502+P0530+P0541+P0797+P0856+P0904+P0997+P1081+P1684+P1723+P3708,1,16,F046,F051,0.0,82.0,55.666666666666664,0.2222222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,65,False,96,105,A03,A03|F046|1|P2863,A03|F051|17|P1926+P1962+P2059+P2217+P2218+P2228+P2558+P2562+P2726+P2847+P2930+P2945+P3082+P3167+P3184+P3253+P3947,1,17,F046,F051,0.0,82.0,55.666666666666664,0.2222222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,66,False,39,74,A02,A02|F019|12|P0059+P0542+P0957+P1677+P2598+P2822+P3044+P3288+P3409+P3524+P3711+P3982,A02|F035|5|P0115+P3360+P3552+P3652+P3844,12,5,F019,F035,0.0,83.0,44.0,0.16666666666666666,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,67,False,0,27,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F014|12|P0061+P0303+P0849+P1095+P1163+P1235+P1805+P1853+P1902+P2120+P2969+P3614,4,12,F001,F014,0.0,85.0,45.0,0.2361111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,68,False,9,15,A01,A01|F005|11|P0177+P0622+P0879+P0978+P1006+P1078+P1307+P1710+P1910+P3403+P3882,A01|F008|3|P1310+P1334+P3410,11,3,F005,F008,0.0,88.0,39.0,0.18055555555555555,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,69,False,10,15,A01,A01|F005|16|P1933+P2027+P2062+P2096+P2165+P2202+P2334+P2540+P2661+P2725+P3074+P3363+P3624+P3706+P3814+P3917,A01|F008|3|P1310+P1334+P3410,16,3,F005,F008,0.0,88.0,39.0,0.18055555555555555,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,70,False,78,86,A03,A03|F037|12|P0199+P0260+P0330+P0911+P0980+P1009+P1042+P1221+P1477+P1484+P2048+P2956,A03|F041|5|P0227+P0326+P0368+P1137+P2262,12,5,F037,F041,0.0,88.0,84.33333333333333,0.08333333333333333,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,71,False,15,23,A01,A01|F008|3|P1310+P1334+P3410,A01|F012|15|P0004+P0049+P0093+P0228+P0239+P0247+P0266+P0510+P0525+P0561+P0584+P0619+P2131+P2753+P3211,3,15,F008,F012,0.0,89.0,21.333333333333332,0.1111111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,72,False,15,63,A01,A01|F008|3|P1310+P1334+P3410,A01|F030|16|P0169+P0332+P0347+P0357+P0479+P0562+P0661+P1007+P1086+P1200+P1324+P1376+P1739+P1804+P2026+P2086,3,16,F008,F030,0.0,89.0,69.33333333333333,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,73,False,0,59,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F028|12|P0241+P0272+P0289+P0320+P0490+P0559+P0600+P0634+P0700+P0953+P1113+P1179,4,12,F001,F028,0.0,91.0,10.666666666666666,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,74,False,93,96,A03,A03|F045|16|P0365+P0430+P0568+P0673+P0741+P0776+P0781+P0801+P0805+P0826+P0829+P1640+P1785+P1803+P2939+P3969,A03|F046|1|P2863,16,1,F045,F046,0.0,92.0,41.0,0.2222222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,75,False,86,102,A03,A03|F041|5|P0227+P0326+P0368+P1137+P2262,A03|F049|14|P1520+P2198+P2832+P2893+P2922+P3149+P3191+P3205+P3276+P3416+P3452+P3703+P3771+P3868,5,14,F041,F049,0.0,94.0,48.666666666666664,0.1111111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,76,False,7,29,A01,A01|F004|11|P0146+P0632+P0908+P1052+P1216+P1264+P1553+P2173+P2793+P3113+P3938,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,11,7,F004,F015,0.0,95.0,13.333333333333334,0.027777777777777776,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,77,False,48,74,A02,A02|F022|14|P2597+P2711+P2809+P3042+P3079+P3083+P3345+P3509+P3532+P3602+P3623+P3751+P3782+P3996,A02|F035|5|P0115+P3360+P3552+P3652+P3844,14,5,F022,F035,0.0,97.0,52.0,0.3055555555555556,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,78,False,3,21,A01,A01|F002|7|P1754+P1771+P2409+P2625+P2819+P3592+P3961,A01|F011|12|P0174+P0284+P0293+P0535+P0707+P0823+P0923+P1529+P1571+P1718+P3108+P3175,7,12,F002,F011,0.0,99.0,21.666666666666668,0.20833333333333334,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,79,False,3,17,A01,A01|F002|7|P1754+P1771+P2409+P2625+P2819+P3592+P3961,A01|F009|11|P0086+P0252+P0860+P1085+P1610+P1743+P1763+P1949+P2163+P3118+P3137,7,11,F002,F009,0.0,100.0,56.0,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,80,False,0,21,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F011|12|P0174+P0284+P0293+P0535+P0707+P0823+P0923+P1529+P1571+P1718+P3108+P3175,4,12,F001,F011,0.0,101.0,10.0,0.1111111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,81,False,0,17,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F009|11|P0086+P0252+P0860+P1085+P1610+P1743+P1763+P1949+P2163+P3118+P3137,4,11,F001,F009,0.0,107.0,39.666666666666664,0.25,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,82,False,86,96,A03,A03|F041|5|P0227+P0326+P0368+P1137+P2262,A03|F046|1|P2863,5,1,F041,F046,0.0,110.0,60.0,0.25,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,83,False,87,96,A03,A03|F041|16|P0377+P0519+P0657+P0794+P1479+P1556+P1742+P1850+P1978+P2178+P2650+P2871+P2966+P3089+P3423+P3954,A03|F046|1|P2863,16,1,F041,F046,0.0,110.0,60.0,0.25,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,84,False,86,98,A03,A03|F041|5|P0227+P0326+P0368+P1137+P2262,A03|F047|5|P0040+P1063+P1231+P2315+P2850,5,5,F041,F047,0.0,111.0,46.666666666666664,0.1111111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,85,False,15,31,A01,A01|F008|3|P1310+P1334+P3410,A01|F016|9|P0275+P0423+P0482+P0613+P0647+P0950+P1114+P2472+P2898,3,9,F008,F016,0.0,112.0,51.666666666666664,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,86,False,15,32,A01,A01|F008|3|P1310+P1334+P3410,A01|F016|16|P1347+P1537+P1579+P1582+P1680+P1697+P2185+P2192+P2227+P2731+P2736+P3170+P3192+P3316+P3356+P3427,3,16,F008,F016,0.0,112.0,51.666666666666664,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,87,False,15,33,A01,A01|F008|3|P1310+P1334+P3410,A01|F017|11|P0137+P0418+P0598+P1079+P1380+P1493+P1521+P1745+P2207+P2309+P2999,3,11,F008,F017,0.0,112.0,78.0,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,88,False,15,34,A01,A01|F008|3|P1310+P1334+P3410,A01|F017|16|P2043+P2137+P2139+P2152+P2229+P2499+P2682+P2789+P2825+P2836+P3112+P3240+P3279+P3310+P3655+P3684,3,16,F008,F017,0.0,112.0,78.0,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,89,False,56,74,A02,A02|F026|14|P0230+P0574+P2408+P2710+P2867+P2971+P3013+P3174+P3320+P3582+P3658+P3694+P3862+P3914,A02|F035|5|P0115+P3360+P3552+P3652+P3844,14,5,F026,F035,0.0,112.0,39.0,0.16666666666666666,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,90,False,13,29,A01,A01|F007|9|P0057+P0480+P0652+P0685+P0786+P0812+P1703+P1838+P2738,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,9,7,F007,F015,0.0,113.0,49.333333333333336,0.16666666666666666,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,91,False,3,59,A01,A01|F002|7|P1754+P1771+P2409+P2625+P2819+P3592+P3961,A01|F028|12|P0241+P0272+P0289+P0320+P0490+P0559+P0600+P0634+P0700+P0953+P1113+P1179,7,12,F002,F028,0.0,114.0,7.0,0.027777777777777776,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,92,False,42,74,A02,A02|F020|14|P0635+P2429+P3026+P3060+P3093+P3278+P3341+P3483+P3633+P3727+P3822+P3848+P3937+P3998,A02|F035|5|P0115+P3360+P3552+P3652+P3844,14,5,F020,F035,0.0,114.0,74.33333333333333,0.375,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,93,False,89,98,A03,A03|F043|14|P0095+P0132+P0520+P0588+P0601+P0778+P0848+P0965+P1050+P1171+P1294+P2636+P3023+P3270,A03|F047|5|P0040+P1063+P1231+P2315+P2850,14,5,F043,F047,0.0,115.0,69.66666666666667,0.1111111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,94,False,89,96,A03,A03|F043|14|P0095+P0132+P0520+P0588+P0601+P0778+P0848+P0965+P1050+P1171+P1294+P2636+P3023+P3270,A03|F046|1|P2863,14,1,F043,F046,0.0,117.0,83.0,0.25,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,95,False,90,96,A03,A03|F043|16|P1316+P1327+P1450+P1615+P1855+P1948+P2206+P2442+P2477+P2648+P2766+P3094+P3459+P3510+P3774+P3793,A03|F046|1|P2863,16,1,F043,F046,0.0,117.0,83.0,0.25,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,96,False,3,27,A01,A01|F002|7|P1754+P1771+P2409+P2625+P2819+P3592+P3961,A01|F014|12|P0061+P0303+P0849+P1095+P1163+P1235+P1805+P1853+P1902+P2120+P2969+P3614,7,12,F002,F014,0.0,124.0,61.333333333333336,0.3333333333333333,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,97,False,3,29,A01,A01|F002|7|P1754+P1771+P2409+P2625+P2819+P3592+P3961,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,7,7,F002,F015,0.0,127.0,34.666666666666664,0.19444444444444445,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,98,False,29,61,A01,A01|F015|7|P0269+P0476+P0484+P0570+P0637+P1402+P3945,A01|F029|12|P0159+P0299+P0306+P0449+P0962+P0987+P1077+P1226+P1276+P1738+P1878+P1919,7,12,F015,F029,0.0,128.0,13.333333333333334,0.1388888888888889,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,99,False,54,64,A02,A02|F025|7|P1886+P2791+P3216+P3506+P3560+P3584+P3815,A02|F030|10|P0448+P2098+P2453+P3096+P3117+P3531+P3615+P3686+P3799+P3847,7,10,F025,F030,0.0,128.0,22.333333333333332,0.1388888888888889,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,100,False,15,40,A01,A01|F008|3|P1310+P1334+P3410,A01|F020|16|P0249+P0350+P0421+P0436+P0440+P0458+P0492+P0612+P1119+P1120+P1315+P1329+P1333+P1343+P1358+P1365,3,16,F008,F020,0.0,130.0,64.33333333333333,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,101,False,15,41,A01,A01|F008|3|P1310+P1334+P3410,A01|F020|16|P1453+P1671+P1699+P1713+P1790+P1794+P1857+P2034+P2057+P2216+P2287+P2469+P2543+P2657+P2722+P2831,3,16,F008,F020,0.0,130.0,64.33333333333333,0.3194444444444444,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,102,False,0,15,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F008|3|P1310+P1334+P3410,4,3,F001,F008,0.0,131.0,16.666666666666668,0.08333333333333333,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,103,False,15,46,A01,A01|F008|3|P1310+P1334+P3410,A01|F022|16|P0002+P0055+P0058+P0126+P0214+P0268+P0460+P0750+P0782+P0800+P0909+P0992+P1141+P1151+P1188+P1463,3,16,F008,F022,0.0,134.0,42.0,0.25,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,104,False,15,47,A01,A01|F008|3|P1310+P1334+P3410,A01|F022|16|P1476+P1481+P1544+P1577+P1627+P1900+P1984+P2051+P2258+P2317+P2333+P2382+P2393+P2425+P2462+P2578,3,16,F008,F022,0.0,134.0,42.0,0.25,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,105,False,91,96,A03,A03|F044|16|P0074+P0259+P0386+P0396+P0442+P0558+P0566+P0582+P0704+P0728+P0768+P0838+P2843+P3238+P3260+P3334,A03|F046|1|P2863,16,1,F044,F046,0.0,137.0,98.66666666666667,0.20833333333333334,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,106,False,92,96,A03,A03|F044|18|P0822+P1103+P1382+P1760+P1960+P2036+P2364+P2667+P2783+P2835+P3008+P3155+P3209+P3325+P3591+P3656+P3762+P3897,A03|F046|1|P2863,18,1,F044,F046,0.0,137.0,98.66666666666667,0.20833333333333334,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,107,False,0,19,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F010|12|P0028+P0077+P0375+P0395+P0583+P0631+P0642+P0835+P1907+P2840+P3644+P3775,4,12,F001,F010,0.0,147.0,15.0,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,108,False,15,37,A01,A01|F008|3|P1310+P1334+P3410,A01|F019|13|P0045+P0134+P0344+P0493+P0572+P0946+P1099+P1101+P1160+P1164+P1284+P1345+P1500,3,13,F008,F019,0.0,147.0,34.0,0.1111111111111111,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,109,False,77,86,A03,A03|F036|8|P0401+P0709+P1087+P1650+P1817+P3698+P3755+P3770,A03|F041|5|P0227+P0326+P0368+P1137+P2262,8,5,F036,F041,0.0,150.0,71.0,0.2777777777777778,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,110,False,3,9,A01,A01|F002|7|P1754+P1771+P2409+P2625+P2819+P3592+P3961,A01|F005|11|P0177+P0622+P0879+P0978+P1006+P1078+P1307+P1710+P1910+P3403+P3882,7,11,F002,F005,0.0,151.0,38.666666666666664,0.19444444444444445,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,111,False,3,33,A01,A01|F002|7|P1754+P1771+P2409+P2625+P2819+P3592+P3961,A01|F017|11|P0137+P0418+P0598+P1079+P1380+P1493+P1521+P1745+P2207+P2309+P2999,7,11,F002,F017,0.0,161.0,77.66666666666667,0.3333333333333333,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,112,False,13,31,A01,A01|F007|9|P0057+P0480+P0652+P0685+P0786+P0812+P1703+P1838+P2738,A01|F016|9|P0275+P0423+P0482+P0613+P0647+P0950+P1114+P2472+P2898,9,9,F007,F016,0.0,161.0,66.0,0.3055555555555556,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,113,False,64,74,A02,A02|F030|10|P0448+P2098+P2453+P3096+P3117+P3531+P3615+P3686+P3799+P3847,A02|F035|5|P0115+P3360+P3552+P3652+P3844,10,5,F030,F035,0.0,161.0,79.33333333333333,0.375,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,114,False,84,98,A03,A03|F040|11|P0140+P0367+P0868+P0880+P1004+P1567+P1598+P1705+P1715+P1750+P2374,A03|F047|5|P0040+P1063+P1231+P2315+P2850,11,5,F040,F047,0.0,163.0,111.33333333333333,0.1388888888888889,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,115,False,84,96,A03,A03|F040|11|P0140+P0367+P0868+P0880+P1004+P1567+P1598+P1705+P1715+P1750+P2374,A03|F046|1|P2863,11,1,F040,F046,0.0,165.0,124.66666666666667,0.2777777777777778,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,116,False,85,96,A03,A03|F040|16|P1908+P2094+P2386+P2555+P2727+P2746+P2775+P2846+P2881+P2935+P3222+P3287+P3322+P3477+P3547+P3721,A03|F046|1|P2863,16,1,F040,F046,0.0,165.0,124.66666666666667,0.2777777777777778,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,117,False,0,7,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F004|11|P0146+P0632+P0908+P1052+P1216+P1264+P1553+P2173+P2793+P3113+P3938,4,11,F001,F004,0.0,168.0,12.333333333333334,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,118,False,3,31,A01,A01|F002|7|P1754+P1771+P2409+P2625+P2819+P3592+P3961,A01|F016|9|P0275+P0423+P0482+P0613+P0647+P0950+P1114+P2472+P2898,7,9,F002,F016,0.0,172.0,51.333333333333336,0.3333333333333333,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,119,False,0,13,A01,A01|F001|4|P0036+P0918+P2537+P2942,A01|F007|9|P0057+P0480+P0652+P0685+P0786+P0812+P1703+P1838+P2738,4,9,F001,F007,0.0,184.0,31.0,0.09722222222222222,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,120,False,78,98,A03,A03|F037|12|P0199+P0260+P0330+P0911+P0980+P1009+P1042+P1221+P1477+P1484+P2048+P2956,A03|F047|5|P0040+P1063+P1231+P2315+P2850,12,5,F037,F047,0.0,190.0,131.0,0.19444444444444445,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,121,False,15,61,A01,A01|F008|3|P1310+P1334+P3410,A01|F029|12|P0159+P0299+P0306+P0449+P0962+P0987+P1077+P1226+P1276+P1738+P1878+P1919,3,12,F008,F029,0.0,191.0,34.333333333333336,0.18055555555555555,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,122,False,88,96,A03,A03|F042|16|P1174+P1268+P1435+P1683+P2031+P2751+P2779+P2786+P2889+P2965+P3028+P3309+P3346+P3428+P3959+P3970,A03|F046|1|P2863,16,1,F042,F046,0.0,191.0,152.0,0.3055555555555556,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,123,False,96,108,A03,A03|F046|1|P2863,A03|F042+F050|18|P0166+P0294+P0455+P0540+P0617+P0638+P0643+P0865+P1203+P1767+P2093+P2330+P2521+P2730+P2972+P2984+P3627+P3730,1,18,F046,F042|F050,0.0,191.0,170.16666666666669,0.27083333333333337,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,124,False,49,64,A02,A02|F023|9|P0068+P0111+P0298+P0611+P0693+P1031+P1482+P2314+P2790,A02|F030|10|P0448+P2098+P2453+P3096+P3117+P3531+P3615+P3686+P3799+P3847,9,10,F023,F030,0.0,192.0,85.33333333333333,0.375,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,125,False,78,96,A03,A03|F037|12|P0199+P0260+P0330+P0911+P0980+P1009+P1042+P1221+P1477+P1484+P2048+P2956,A03|F046|1|P2863,12,1,F037,F046,0.0,192.0,144.33333333333334,0.3333333333333333,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
1,raw_distance,126,False,79,96,A03,A03|F037|16|P2045+P2058+P2261+P2275+P2291+P2448+P2450+P2531+P3084+P3156+P3530+P3637+P3717+P3846+P3851+P3989,A03|F046|1|P2863,16,1,F037,F046,0.0,192.0,144.33333333333334,0.3333333333333333,,,,,,,,,,,,budget_not_selected,0,0,0,0,0,,False,,
